"shRNAname","x"
"Bcl2l11_233",1
"Bmx_494",1
"Bmx_311",1
"Bmx_1616",1
"Bmx_270",1
"Bmx_1406",1
"Bmx_271",1
"Bmx_990",1
"Bmx_819",1
"Bmx_1072",1
"Bmx_303",1
"Bmx_2681",1
"Bmx_134",1
"Bmx_2946",1
"Bmx_146",1
"Bmx_2238",1
"Bmx_389",1
"Bmx_1765",1
"Bmx_1001",1
"Bmx_2262",1
"Bmx_2229",1
"Bmx_390",1
"Bmx_1820",1
"Bmx_283",1
"Bmx_1793",1
"Btk_1104",1
"Btk_1756",1
"Btk_1285",1
"Btk_1947",1
"Btk_1286",1
"Btk_952",1
"Btk_2060",1
"Btk_2350",1
"Btk_1106",1
"Btk_738",1
"Btk_1852",1
"Btk_1441",1
"Btk_1976",1
"Btk_688",1
"Btk_1948",1
"Btk_460",1
"Btk_1700",1
"Btk_736",1
"Btk_1442",1
"Btk_953",1
"Btk_1956",1
"Btk_104",1
"Cacna1c_2690",1
"Cacna1c_1380",1
"Cacna1c_468",1
"Cacna1c_3585",1
"Cacna1c_2254",1
"Cacna1c_1336",1
"Cacna1c_1906",1
"Cacna1c_2071",1
"Cacna1c_464",1
"Cacna1c_3078",1
"Cacna1c_2337",1
"Cacna1c_3077",1
"Cacna1c_1720",1
"Cacna1c_3783",1
"Cacna1c_326",1
"Cacna2d3_1794",1
"Cacna2d3_2652",1
"Cacna2d3_668",1
"Cacna2d3_2654",1
"Cacna2d3_1896",1
"Cacna2d3_3053",1
"Cacna2d3_1795",1
"Cacna2d3_2950",1
"Cacna2d3_2155",1
"Cacna2d3_2090",1
"Cacna2d3_3638",1
"Cacna2d3_2619",1
"Cacna2d3_1672",1
"Cacna2d3_357",1
"Cacna2d3_1322",1
"Cacna2d3_3181",1
"Cacna2d3_1882",1
"Cacna2d3_3473",1
"Cacna2d3_3497",1
"Cacna2d3_2772",1
"Cacna2d3_619",1
"Casp3_664",1
"Casp3_86",1
"Casp3_870",1
"Casp3_994",1
"Casp3_638",1
"Casp3_1297",1
"Casp3_633",1
"Casp3_299",1
"Casp3_1286",1
"Casp3_963",1
"Casp3_989",1
"Casp3_373",1
"Casp3_740",1
"Casp8_862",1
"Casp8_442",1
"Casp8_859",1
"Casp8_1089",1
"Casp8_1193",1
"Casp8_701",1
"Casp8_1918",1
"Casp8_485",1
"Casp8_1375",1
"Casp8_1271",1
"Casp8_474",1
"Casp8_702",1
"Casp8_2185",1
"Casp8_2184",1
"Casp8_1203",1
"Runx1_1249",1
"Runx1_3106",1
"Runx1_1961",1
"Runx1_1424",1
"Runx1_3133",1
"Runx1_3861",1
"Runx1_3652",1
"Runx1_1423",1
"Runx1_1819",1
"Runx1_3431",1
"Runx1_327",1
"Runx1_1319",1
"Runx1_1671",1
"Runx1_3721",1
"Runx1_3132",1
"Runx1_3036",1
"Runx1_1514",1
"Runx1_1882",1
"Runx1_1820",1
"Runx1_2221",1
"Runx1_1849",1
"Cbx4_2179",1
"Cbx4_2605",1
"Cbx4_1583",1
"Cbx4_1133",1
"Cbx4_253",1
"Cbx4_2318",1
"Cbx4_2108",1
"Cbx4_609",1
"Cbx4_1006",1
"Cbx4_664",1
"Cbx4_662",1
"Cbx4_1134",1
"Cbx4_663",1
"Cbx4_2529",1
"Cbx4_2105",1
"Cbx4_2110",1
"Cbx4_1804",1
"Cbx4_1132",1
"Cbx4_1912",1
"Cbx4_2788",1
"Rb1cc1_926",1
"Rb1cc1_3274",1
"Rb1cc1_1376",1
"Rb1cc1_2169",1
"Rb1cc1_3100",1
"Rb1cc1_1135",1
"Rb1cc1_441",1
"Rb1cc1_2934",1
"Rb1cc1_2584",1
"Rb1cc1_1421",1
"Rb1cc1_2491",1
"Rb1cc1_3534",1
"Rb1cc1_1486",1
"Rb1cc1_1727",1
"Rb1cc1_992",1
"Rb1cc1_3598",1
"Rb1cc1_3642",1
"Rb1cc1_3793",1
"Rb1cc1_2563",1
"Rb1cc1_2575",1
"Rb1cc1_1724",1
"Rb1cc1_3236",1
"Rb1cc1_3925",1
"Rb1cc1_1378",1
"Rb1cc1_3240",1
"Rb1cc1_3727",1
"Rb1cc1_1588",1
"Ms4a1_1540",1
"Ms4a1_1896",1
"Ms4a1_1897",1
"Ms4a1_606",1
"Ms4a1_828",1
"Ms4a1_757",1
"Ms4a1_1701",1
"Ms4a1_162",1
"Ms4a1_1952",1
"Ms4a1_1987",1
"Ms4a1_1898",1
"Ms4a1_423",1
"Ms4a1_1854",1
"Ms4a1_1629",1
"Ms4a1_1144",1
"Ms4a1_1914",1
"Ms4a1_1894",1
"Ms4a1_173",1
"Cd37_1181",1
"Cd37_1177",1
"Cd37_826",1
"Cd37_166",1
"Cd37_896",1
"Cd37_985",1
"Cd37_818",1
"Cd37_1180",1
"Cd37_768",1
"Cd37_745",1
"Cdk1_880",1
"Cdk1_1202",1
"Cdk1_967",1
"Cdk1_493",1
"Cdk1_250",1
"Cdk1_2154",1
"Cdk1_1105",1
"Cdk1_1665",1
"Cdk1_101",1
"Cdk1_251",1
"Cdk1_1341",1
"Cdk1_2661",1
"Cdk1_2156",1
"Cdk1_552",1
"Cdk1_2491",1
"Cdk1_410",1
"Cdk1_84",1
"Cdk1_1205",1
"Cdk1_718",1
"Cdk1_2469",1
"Cdk1_2040",1
"Cdh13_1949",1
"Cdh13_707",1
"Cdh13_497",1
"Cdh13_1416",1
"Cdh13_1248",1
"Cdh13_1616",1
"Cdh13_246",1
"Cdh13_633",1
"Cdh13_305",1
"Cdh13_1075",1
"Cdh13_2076",1
"Cdh13_1177",1
"Cdh13_984",1
"Cdh13_1147",1
"Cdh13_1991",1
"Cdh13_191",1
"Cdh13_1413",1
"Cdk2_1358",1
"Cdk2_1826",1
"Cdk2_434",1
"Cdk2_1072",1
"Cdk2_1817",1
"Cdk2_1518",1
"Cdk2_2156",1
"Cdk2_998",1
"Cdk2_1761",1
"Cdk6_669",1
"Cdk6_2406",1
"Cdk6_1950",1
"Cdk6_2402",1
"Cdk6_408",1
"Cdk6_1874",1
"Cdk6_318",1
"Cdk6_1184",1
"Cdk6_1525",1
"Cdk6_1186",1
"Cdk6_1647",1
"Cdk6_555",1
"Cdk6_313",1
"Cdk6_2414",1
"Cdk6_806",1
"Cdk6_406",1
"Cdk6_287",1
"Cebpa_1848",1
"Cebpa_292",1
"Cebpa_2326",1
"Cebpa_2084",1
"Cebpa_1894",1
"Cebpa_1021",1
"Cebpa_1470",1
"Cebpa_1636",1
"Cebpa_2234",1
"Cebpa_2492",1
"Cebpa_296",1
"Cebpa_2596",1
"Cebpa_1847",1
"Cebpa_2168",1
"Cebpb_176",1
"Cebpb_170",1
"Cebpb_1393",1
"Cebpb_1432",1
"Cebpb_1392",1
"Cebpb_1444",1
"Cebpb_1394",1
"Cebpb_938",1
"Cebpb_1246",1
"Cebpb_1414",1
"Cebpb_746",1
"Cflar_728",1
"Cflar_718",1
"Cflar_632",1
"Cflar_996",1
"Cflar_848",1
"Cflar_823",1
"Socs3_2672",1
"Socs3_1720",1
"Socs3_81",1
"Socs3_2592",1
"Socs3_2623",1
"Socs3_79",1
"Socs3_74",1
"Socs3_2530",1
"Socs3_2636",1
"Socs3_2531",1
"Socs3_1607",1
"Socs3_1182",1
"Socs3_2668",1
"Socs3_1989",1
"Socs3_182",1
"Socs3_1730",1
"Socs3_1222",1
"Socs3_1822",1
"Plk3_1834",1
"Plk3_1109",1
"Plk3_1343",1
"Plk3_478",1
"Plk3_1149",1
"Plk3_355",1
"Plk3_400",1
"Plk3_1108",1
"Plk3_313",1
"Plk3_402",1
"Plk3_406",1
"Plk3_460",1
"Plk3_449",1
"Plk3_404",1
"Plk3_1342",1
"Crp_1620",1
"Crp_1255",1
"Crp_1197",1
"Crp_720",1
"Crp_135",1
"Crp_174",1
"Crp_284",1
"Crp_300",1
"Crp_1619",1
"Crp_209",1
"Crp_1615",1
"Crp_1200",1
"Crp_804",1
"Crp_1389",1
"Crp_719",1
"Cyp4a12b_841",1
"Cyp4a12b_685",1
"Cyp4a12b_1576",1
"Cyp4a12b_887",1
"Cyp4a12b_598",1
"Cyp4a12b_43",1
"Cyp4a12b_2333",1
"Cyp4a12b_1771",1
"Cyp4a12b_1579",1
"Cyp4a12b_2294",1
"Cyp4a12b_677",1
"Cyp4a12b_884",1
"Cyp4a12b_1919",1
"Cyp4a12b_261",1
"Cyp4a12b_1917",1
"Cyp4a12b_749",1
"Cyp4a12b_761",1
"Asap1_804",1
"Asap1_829",1
"Asap1_3658",1
"Asap1_1131",1
"Asap1_3731",1
"Asap1_3054",1
"Asap1_877",1
"Asap1_1432",1
"Asap1_2942",1
"Asap1_3925",1
"Asap1_828",1
"Asap1_3224",1
"Asap1_1756",1
"Asap1_3033",1
"Asap1_2426",1
"Asap1_827",1
"Asap1_1885",1
"Asap1_840",1
"Asap1_1037",1
"Dhcr7_1133",1
"Dhcr7_642",1
"Dhcr7_963",1
"Dhcr7_2242",1
"Dhcr7_1194",1
"Dhcr7_957",1
"Dhcr7_2342",1
"Dhcr7_2244",1
"Dhcr7_2171",1
"Dhcr7_2732",1
"Dhcr7_1532",1
"Dhcr7_2778",1
"Dhcr7_1128",1
"Dhcr7_2176",1
"Dhcr7_2337",1
"Dhcr7_97",1
"Dhcr7_2798",1
"Dhcr7_849",1
"Dhcr7_2737",1
"Dhcr7_1182",1
"Dhcr7_2509",1
"Dhfr_1600",1
"Dhfr_1848",1
"Dhfr_2602",1
"Dhfr_2946",1
"Dhfr_224",1
"Dhfr_1285",1
"Dhfr_3375",1
"Dhfr_1827",1
"Dhfr_1663",1
"Dhfr_660",1
"Dhfr_3430",1
"Dhfr_1393",1
"Dhfr_2482",1
"Dhfr_3420",1
"Dhfr_1853",1
"Dhfr_1716",1
"Dhfr_414",1
"Dhfr_3112",1
"Dhfr_2604",1
"Dhfr_3521",1
"Dhfr_3221",1
"Dhfr_3288",1
"Dhfr_2289",1
"Dll1_346",1
"Dll1_2775",1
"Dll1_2516",1
"Dll1_345",1
"Dll1_2980",1
"Dll1_3051",1
"Dll1_519",1
"Dll1_3012",1
"Dll1_3048",1
"Dll1_1277",1
"Dll1_281",1
"Dll1_2882",1
"Dll1_282",1
"Dll1_2658",1
"Dll1_934",1
"Dll1_3362",1
"Dll1_2410",1
"Dll1_3077",1
"Dll1_284",1
"Dll1_204",1
"Dpp4_1654",1
"Dpp4_1341",1
"Dpp4_984",1
"Dpp4_1626",1
"Dpp4_927",1
"Dpp4_406",1
"Dpp4_2042",1
"Dpp4_399",1
"Dpp4_752",1
"Dpp4_854",1
"Dpp4_1443",1
"Dpp4_1657",1
"Dpp4_850",1
"Dpp4_2438",1
"Dpp4_144",1
"Dpp4_1772",1
"Dpp4_1649",1
"Dpp4_405",1
"Dpp4_640",1
"Dpp4_1215",1
"Dpp4_2493",1
"Dpp4_842",1
"Dpp4_753",1
"Dpp4_1707",1
"Dpp4_638",1
"Dpp4_1598",1
"Dpp4_1700",1
"Dst_1957",1
"Dst_3554",1
"Dst_1522",1
"Dst_1935",1
"Dst_259",1
"Dst_884",1
"Dst_1498",1
"Dst_1046",1
"Dst_96",1
"Dst_1500",1
"Dst_2826",1
"Dst_3651",1
"Dst_1326",1
"Dst_1634",1
"Dst_2694",1
"Dst_3370",1
"Dst_1677",1
"Dst_885",1
"Dst_3729",1
"Dvl1_3002",1
"Dvl1_452",1
"Dvl1_3298",1
"Dvl1_3115",1
"Dvl1_2731",1
"Dvl1_877",1
"Dvl1_3330",1
"Dvl1_3048",1
"Dvl1_1486",1
"Dvl1_963",1
"Dvl1_887",1
"Dvl1_2657",1
"Dvl1_1546",1
"Dvl1_2398",1
"Dvl1_3052",1
"Dvl1_503",1
"Dvl1_2637",1
"Dyrk1a_1802",1
"Dyrk1a_587",1
"Dyrk1a_2693",1
"Dyrk1a_3960",1
"Dyrk1a_2632",1
"Dyrk1a_2653",1
"Dyrk1a_2082",1
"Dyrk1a_716",1
"Dyrk1a_1247",1
"Dyrk1a_3850",1
"Dyrk1a_1797",1
"Dyrk1a_2636",1
"Dyrk1a_2071",1
"Dyrk1a_48",1
"Dyrk1a_50",1
"Dyrk1a_3265",1
"Dyrk1a_1796",1
"Dyrk1a_1174",1
"Dyrk1a_3959",1
"Dyrk1a_2694",1
"Dyrk1a_1218",1
"Dyrk1a_3837",1
"Dyrk1a_256",1
"Dyrk1a_3734",1
"Dyrk1a_3513",1
"Dyrk1a_1968",1
"Dyrk1a_2945",1
"Dyrk1a_3733",1
"Dyrk1a_3074",1
"Dyrk1a_752",1
"Ebf1_1853",1
"Ebf1_1032",1
"Ebf1_1940",1
"Ebf1_1014",1
"Ebf1_1854",1
"Ebf1_442",1
"Ebf1_1939",1
"Ebf1_405",1
"Ebf1_1112",1
"Ebf1_1020",1
"Ebf1_1941",1
"Ebf1_2002",1
"Ebf1_1060",1
"Ebf1_530",1
"Ebf1_1868",1
"Ebf1_1165",1
"Ebf1_1893",1
"En2_3093",1
"En2_1491",1
"En2_1499",1
"En2_1650",1
"En2_3455",1
"En2_2241",1
"En2_2217",1
"En2_2242",1
"En2_2243",1
"En2_1017",1
"En2_1849",1
"En2_1500",1
"En2_2845",1
"En2_3443",1
"En2_1855",1
"En2_1934",1
"En2_2979",1
"En2_1891",1
"En2_2898",1
"Epha4_537",1
"Epha4_879",1
"Epha4_1461",1
"Epha4_1265",1
"Epha4_1304",1
"Epha4_692",1
"Epha4_3215",1
"Epha4_3109",1
"Epha4_1904",1
"Epha4_3872",1
"Epha4_1397",1
"Epha4_500",1
"Epha4_2542",1
"Ephb2_2742",1
"Ephb2_2584",1
"Ephb2_2376",1
"Ephb2_2061",1
"Ephb2_3048",1
"Ephb2_3336",1
"Ephb2_1836",1
"Ephb2_1841",1
"Ephb2_3176",1
"Ephb2_1708",1
"Ephb2_1662",1
"Ephb2_1703",1
"Ephb2_432",1
"Ephb2_810",1
"Erbb4_753",1
"Erbb4_1236",1
"Erbb4_2863",1
"Erbb4_3568",1
"Erbb4_1749",1
"Erbb4_2838",1
"Erbb4_1122",1
"Erbb4_3436",1
"Erbb4_3246",1
"Erbb4_282",1
"Erbb4_3300",1
"Erbb4_1159",1
"Erbb4_2839",1
"Erbb4_1764",1
"Erbb4_1225",1
"Erbb4_3620",1
"Erbb4_1480",1
"Erbb4_388",1
"Erbb4_2327",1
"Erbb4_3190",1
"Erbb4_1972",1
"Bcl11a_522",1
"Bcl11a_315",1
"Bcl11a_526",1
"Bcl11a_510",1
"Bcl11a_514",1
"Bcl11a_161",1
"Bcl11a_422",1
"Bcl11a_311",1
"Bcl11a_486",1
"Bcl11a_444",1
"Bcl11a_485",1
"Bcl11a_453",1
"Fadd_1625",1
"Fadd_1318",1
"Fadd_914",1
"Fadd_1528",1
"Fadd_1482",1
"Fadd_1088",1
"Fadd_1630",1
"Fadd_2586",1
"Fadd_586",1
"Fadd_1606",1
"Fadd_705",1
"Fadd_1300",1
"Fadd_1629",1
"Fadd_1303",1
"Fadd_1321",1
"Ptk2_2051",1
"Ptk2_190",1
"Ptk2_1504",1
"Ptk2_2024",1
"Ptk2_883",1
"Ptk2_1832",1
"Ptk2_1137",1
"Ptk2_2311",1
"Ptk2_1057",1
"Ptk2_2456",1
"Ptk2_1007",1
"Ptk2_781",1
"Ptk2_206",1
"Ptk2_2621",1
"Ptk2_2794",1
"Ptk2_873",1
"Ptk2_886",1
"Ptk2_350",1
"Ptk2_2310",1
"Ptk2_2083",1
"Ptk2_1715",1
"Fgfr1_1286",1
"Fgfr1_712",1
"Fgfr1_2514",1
"Fgfr1_3400",1
"Fgfr1_3635",1
"Fgfr1_3334",1
"Fgfr1_945",1
"Fgfr1_983",1
"Fgfr1_713",1
"Fgfr1_1157",1
"Fgfr1_3547",1
"Fgfr1_2315",1
"Fgfr1_3591",1
"Fgfr1_3637",1
"Fgfr1_944",1
"Fgfr1_2366",1
"Fgfr1_2009",1
"Fgfr1_1082",1
"Fgfr1_887",1
"Fgfr1_1743",1
"Foxc2_2677",1
"Foxc2_2453",1
"Foxc2_801",1
"Foxc2_1776",1
"Foxc2_2622",1
"Foxc2_2080",1
"Foxc2_2703",1
"Foxc2_2704",1
"Foxc2_2705",1
"Foxc2_2557",1
"Foxc2_2653",1
"Foxc2_2483",1
"Foxc2_2348",1
"Foxc2_2678",1
"Foxc2_2311",1
"Fmr1_611",1
"Fmr1_2701",1
"Fmr1_524",1
"Fmr1_2111",1
"Fmr1_3656",1
"Fmr1_3750",1
"Fmr1_2122",1
"Fmr1_2721",1
"Fmr1_3023",1
"Fmr1_2863",1
"Fmr1_1272",1
"Fmr1_3946",1
"Fmr1_2693",1
"Fmr1_413",1
"Fmr1_1495",1
"Fmr1_660",1
"Fmr1_3199",1
"Fmr1_837",1
"Fmr1_2487",1
"Fmr1_3950",1
"Fmr1_3847",1
"Fmr1_3579",1
"Fmr1_3198",1
"Fmr1_2100",1
"Fmr1_2378",1
"Brd2_2336",1
"Brd2_1262",1
"Brd2_3305",1
"Brd2_1775",1
"Brd2_3524",1
"Brd2_1685",1
"Brd2_806",1
"Brd2_3934",1
"Brd2_2502",1
"Brd2_3402",1
"Brd2_807",1
"Brd2_3293",1
"Brd2_3011",1
"Brd2_3255",1
"Brd2_3534",1
"Brd2_2282",1
"Brd2_1458",1
"Brd2_1646",1
"Brd2_1487",1
"Brd2_1772",1
"Brd2_3015",1
"Gabrb3_3354",1
"Gabrb3_132",1
"Gabrb3_1770",1
"Gabrb3_1033",1
"Gabrb3_477",1
"Gabrb3_1418",1
"Gabrb3_3506",1
"Gabrb3_2586",1
"Gabrb3_3429",1
"Gabrb3_40",1
"Gabrb3_1522",1
"Gabrb3_2907",1
"Gabrb3_978",1
"Gabrb3_1745",1
"Gabrb3_3366",1
"Gabrb3_546",1
"Gabrb3_2231",1
"Gabrb3_3096",1
"Gabrb3_2081",1
"Gabrb3_1324",1
"Gabrb3_174",1
"Gabrb3_3751",1
"Gabrb3_3770",1
"Gabrb3_45",1
"Gabrb3_185",1
"Gas6_1999",1
"Gas6_1591",1
"Gas6_1561",1
"Gas6_2500",1
"Gas6_767",1
"Gas6_2005",1
"Gas6_2503",1
"Gas6_463",1
"Gas6_1054",1
"Gas6_1101",1
"Gas6_2550",1
"Gas6_442",1
"Gas6_1360",1
"Gas6_1998",1
"Gas6_1592",1
"Gas6_1138",1
"Gata3_2301",1
"Gata3_1691",1
"Gata3_115",1
"Gata3_2642",1
"Gata3_2402",1
"Gata3_2667",1
"Gata3_2704",1
"Gata3_31",1
"Gata3_2153",1
"Gata3_3162",1
"Gata3_2297",1
"Gata3_29",1
"Gata3_369",1
"Gata3_2861",1
"Gata3_2697",1
"Gata3_1684",1
"Gata3_2700",1
"Gata3_1448",1
"Gata3_2034",1
"Gata3_2655",1
"Gata3_1683",1
"Gata3_2617",1
"Gata3_2033",1
"Gata3_2267",1
"Gata3_1627",1
"Kat2a_1632",1
"Kat2a_903",1
"Kat2a_525",1
"Kat2a_900",1
"Kat2a_2033",1
"Kat2a_2986",1
"Kat2a_2496",1
"Kat2a_2384",1
"Kat2a_342",1
"Kat2a_1782",1
"Kat2a_1815",1
"Kat2a_528",1
"Kat2a_621",1
"Kat2a_1956",1
"Kat2a_591",1
"Kat2a_2501",1
"Kat2a_1889",1
"Kat2a_2502",1
"Kat2a_1826",1
"Kat2a_1524",1
"Gfra2_2401",1
"Gfra2_2402",1
"Gfra2_1993",1
"Gfra2_3396",1
"Gfra2_2642",1
"Gfra2_2131",1
"Gfra2_1229",1
"Gfra2_2130",1
"Gfra2_2135",1
"Gfra2_648",1
"Gfra2_3127",1
"Gfra2_462",1
"Gfra2_2641",1
"Gfra2_1743",1
"Gfra2_1739",1
"Gfra2_3166",1
"Gfra2_2912",1
"Gfra2_3278",1
"Gfra2_2400",1
"Gnb2l1_1051",1
"Gnb2l1_1021",1
"Gnb2l1_1195",1
"Gnb2l1_1053",1
"Gnb2l1_1067",1
"Gnb2l1_890",1
"Gnb2l1_1185",1
"Gnb2l1_1186",1
"Gnb2l1_1065",1
"Gnb2l1_1208",1
"Gnb2l1_530",1
"Lrp2_590",1
"Lrp2_1200",1
"Lrp2_2925",1
"Lrp2_2682",1
"Lrp2_1002",1
"Lrp2_1897",1
"Lrp2_3521",1
"Lrp2_2628",1
"Lrp2_2438",1
"Lrp2_3764",1
"Lrp2_3734",1
"Lrp2_459",1
"Lrp2_2277",1
"Lrp2_3589",1
"Lrp2_2037",1
"Lrp2_1096",1
"Lrp2_2300",1
"Lrp2_655",1
"Grik2_2650",1
"Grik2_1156",1
"Grik2_3883",1
"Grik2_3710",1
"Grik2_626",1
"Grik2_2601",1
"Grik2_2007",1
"Grik2_3664",1
"Grik2_1158",1
"Grik2_3391",1
"Grik2_1920",1
"Grik2_1674",1
"Grik2_1745",1
"Grik2_653",1
"Grik2_1026",1
"Grik2_3498",1
"Grik2_3330",1
"Grik2_3523",1
"Grik2_2933",1
"Grik2_403",1
"Grik2_3202",1
"Grik2_3262",1
"Grik2_928",1
"Grik2_2134",1
"Grik2_3837",1
"Grin2b_2479",1
"Grin2b_2693",1
"Grin2b_2078",1
"Grin2b_574",1
"Grin2b_748",1
"Grin2b_1713",1
"Grin2b_2357",1
"Grin2b_639",1
"Grin2b_896",1
"Grin2b_3633",1
"Grin2b_463",1
"Grin2b_1735",1
"Grin2b_426",1
"Grin2b_566",1
"Grin2b_922",1
"Gtf2i_3234",1
"Gtf2i_2020",1
"Gtf2i_3680",1
"Gtf2i_1756",1
"Gtf2i_2681",1
"Gtf2i_2680",1
"Gtf2i_3263",1
"Gtf2i_2015",1
"Gtf2i_3233",1
"Gtf2i_3694",1
"Gtf2i_3461",1
"Gtf2i_3232",1
"Gtf2i_2105",1
"Gtf2i_1679",1
"Gtf2i_3140",1
"Gtf2i_1622",1
"Gtf2i_654",1
"Gtf2i_2692",1
"Gtf2i_652",1
"Gtf2i_1394",1
"Gtf2i_3924",1
"Gtf2i_1970",1
"Gtf2i_3626",1
"Gtf2i_546",1
"Gtf2i_3240",1
"Gtf2i_1126",1
"Gtf2i_547",1
"Gtf2i_1959",1
"Trip12_580",1
"Trip12_2646",1
"Trip12_3675",1
"Trip12_3596",1
"Trip12_2067",1
"Trip12_1951",1
"Trip12_579",1
"Trip12_3318",1
"Trip12_3764",1
"Trip12_3291",1
"Trip12_3206",1
"Trip12_3959",1
"Trip12_3529",1
"Trip12_198",1
"Trip12_627",1
"Trip12_2939",1
"Trip12_838",1
"Trip12_3273",1
"Trip12_3346",1
"Trip12_193",1
"Trip12_3763",1
"Trip12_2713",1
"Hdac2_1019",1
"Hdac2_1277",1
"Hdac2_1183",1
"Hdac2_1871",1
"Hdac2_1572",1
"Hdac2_389",1
"Hdac2_1279",1
"Hdac2_1364",1
"Hdac2_712",1
"Hdac2_451",1
"Hdac2_412",1
"Hdac2_1363",1
"Hdac2_325",1
"Hdac2_523",1
"Hdac2_1668",1
"Hdac2_1540",1
"Hdac2_655",1
"Hdac6_911",1
"Hdac6_2117",1
"Hdac6_1911",1
"Hdac6_3647",1
"Hdac6_1956",1
"Hdac6_1543",1
"Hdac6_3838",1
"Hdac6_2760",1
"Hdac6_2445",1
"Hdac6_2951",1
"Hdac6_523",1
"Hdac6_2583",1
"Hdac6_2875",1
"Hdac6_1912",1
"Hdac6_281",1
"Hdac6_3374",1
"Hmgb1_1072",1
"Hmgb1_1074",1
"Hmgb1_2183",1
"Hmgb1_767",1
"Hmgb1_1399",1
"Hmgb1_538",1
"Hmgb1_953",1
"Hmgb1_2227",1
"Hmgb1_300",1
"Hmgb1_2050",1
"Hmgb1_764",1
"Hmgb1_1962",1
"Hmgb1_759",1
"Hmgb1_593",1
"Hmga1_1542",1
"Hmga1_1305",1
"Hmga1_125",1
"Hoxa1_1002",1
"Hoxa1_1631",1
"Hoxa1_1627",1
"Hoxa1_1553",1
"Hoxa1_936",1
"Hoxa1_1018",1
"Hoxa1_1549",1
"Hoxa1_2213",1
"Hoxa1_842",1
"Hoxa1_831",1
"Hoxa1_1629",1
"Hoxa1_27",1
"Hoxa1_1922",1
"Hoxa1_2392",1
"Hoxa1_716",1
"Hoxa1_1164",1
"Agfg1_2433",1
"Agfg1_2891",1
"Agfg1_1159",1
"Agfg1_1226",1
"Agfg1_2412",1
"Agfg1_2658",1
"Agfg1_2060",1
"Agfg1_592",1
"Agfg1_2657",1
"Agfg1_3040",1
"Agfg1_2327",1
"Agfg1_2605",1
"Agfg1_1147",1
"Agfg1_2981",1
"Agfg1_1306",1
"Agfg1_2180",1
"Agfg1_1944",1
"Agfg1_1165",1
"Agfg1_3078",1
"Agfg1_3083",1
"Hsp90ab1_1732",1
"Hsp90ab1_173",1
"Hsp90ab1_245",1
"Hsp90ab1_212",1
"Hsp90ab1_1731",1
"Hsp90ab1_181",1
"Hsp90ab1_786",1
"Hsp90ab1_1204",1
"Hsp90ab1_2351",1
"Hsp90ab1_1531",1
"Hsp90ab1_242",1
"Hsp90ab1_2129",1
"Hsp90ab1_645",1
"Hsp90ab1_874",1
"Hsp90ab1_2249",1
"Hsp90ab1_1137",1
"Hsp90ab1_500",1
"Hsp90ab1_376",1
"Hsp90ab1_2128",1
"Hsp90ab1_902",1
"Hsp90ab1_1730",1
"Hsp90ab1_296",1
"Hsp90ab1_1166",1
"Idh1_909",1
"Idh1_650",1
"Idh1_701",1
"Idh1_504",1
"Idh1_1803",1
"Idh1_1742",1
"Idh1_343",1
"Idh1_697",1
"Idh1_699",1
"Idh1_1174",1
"Idh1_1647",1
"Idh1_1720",1
"Idh1_1248",1
"Idh1_1497",1
"Idh1_1986",1
"Idh1_2022",1
"Idh1_342",1
"Idh1_647",1
"Idh1_199",1
"Idh1_698",1
"Idh1_516",1
"Idh1_1767",1
"Idh1_1043",1
"Idh1_197",1
"Igf2_3482",1
"Igf2_3095",1
"Igf2_1007",1
"Igf2_862",1
"Igf2_334",1
"Igf2_2947",1
"Igf2_3103",1
"Igf2_2788",1
"Igf2_1722",1
"Igf2_2384",1
"Igf2_3106",1
"Igf2_2222",1
"Igf2_2953",1
"Igf2_337",1
"Igf2_1256",1
"Igf2_2951",1
"Igf2_1242",1
"Igf2_535",1
"Igf2_2068",1
"Igf2_1262",1
"Il2_910",1
"Il2_119",1
"Il2_228",1
"Il2_656",1
"Il2_802",1
"Il2_854",1
"Il2_851",1
"Il2_264",1
"Il2_510",1
"Il2_908",1
"Il2_422",1
"Il2_780",1
"Il2_352",1
"Il2_113",1
"Il2_640",1
"Il2_545",1
"Il2_347",1
"Il2_668",1
"Itgb3_1343",1
"Itgb3_1997",1
"Itgb3_1117",1
"Itgb3_496",1
"Itgb3_1577",1
"Itgb3_1108",1
"Itgb3_2153",1
"Itgb3_453",1
"Itgb3_2420",1
"Itgb3_2006",1
"Itgb3_2573",1
"Itgb3_1160",1
"Itgb3_766",1
"Itgb3_3778",1
"Itgb3_2375",1
"Itk_3102",1
"Itk_2427",1
"Itk_3442",1
"Itk_3844",1
"Itk_768",1
"Itk_1597",1
"Itk_2099",1
"Itk_291",1
"Itk_812",1
"Itk_293",1
"Itk_3524",1
"Itk_3523",1
"Itk_2950",1
"Itk_795",1
"Itk_3915",1
"Itk_771",1
"Itk_2017",1
"Itk_924",1
"Itk_3181",1
"Itk_1773",1
"Itk_811",1
"Itk_809",1
"Kdr_1065",1
"Kdr_1054",1
"Kdr_1316",1
"Kdr_503",1
"Kdr_868",1
"Kdr_1374",1
"Kdr_1375",1
"Kif11_200",1
"Kif11_1314",1
"Kif11_2766",1
"Kif11_253",1
"Kif11_1801",1
"Kif11_1799",1
"Kif11_2767",1
"Kif11_3396",1
"Kif11_860",1
"Kif11_638",1
"Kif11_204",1
"Kif11_1575",1
"Kif11_639",1
"Kif11_2844",1
